X,Y,Z,长度
121.33449117699752,30.758386749662787,1328.00000000000,371.169761798521680
121.34493545701625,30.758520457228414,278.00000000000,6308.152185893355600
121.35537980663671,30.75865332443119,2036.00000000000,7151.646153157707000
121.36582422542045,30.758785351251383,2726.00000000000,4523.710900855417100
121.376268712929,30.758916537669382,353.00000000000,3741.616509732783000
121.38671326872391,30.759046883665722,0.00000000000,1586.193969966703200
121.39715789236666,30.759176389221036,0.00000000000,1597.678213777259800
121.40760258341875,30.759305054316101,0.00000000000,2898.812663572730300
121.41804734144168,30.759432878931808,0.00000000000,470.155165005431630
121.21944276800875,30.765879694133321,96.00000000000,0.000000000000000
121.22988722624314,30.766022695296215,96.00000000000,598.200568897274930
121.24033175892974,30.766164856022232,314.00000000000,1597.656068298624400
121.25077636563019,30.766306176290257,327.00000000000,2265.415153010069800
121.261221045906,30.766446656079317,365.00000000000,1971.533358614302000
121.2716657993188,30.766586295368551,328.00000000000,2350.853265781709500
121.28211062543006,30.766725094137222,365.00000000000,2743.612041924554400
121.29255552380131,30.766863052364712,365.00000000000,1116.600765230974700
121.30300049399408,30.767000170030546,318.00000000000,2709.686501897309000
121.31344553556983,30.767136447114368,365.00000000000,2984.617904669198200
121.32389064809004,30.767271883595932,365.00000000000,1598.059676832042900
121.33433583111614,30.767406479455126,364.00000000000,2262.723062565989000
121.34478108420954,30.767540234671966,152.00000000000,4173.309616829462400
121.35522640693168,30.767673149226585,229.00000000000,6605.379936150943600
121.36567179884393,30.767805223099256,328.00000000000,11035.774004356193000
121.37611725950767,30.767936456270352,365.00000000000,4427.894977591898200
121.38656278848427,30.768066848720395,567.00000000000,2298.051082878024300
121.39700838533503,30.768196400430014,0.00000000000,1722.128549693388500
121.40745404962128,30.768325111379973,0.00000000000,275.618284820474800
121.41789978090436,30.76845298155115,0.00000000000,1854.672691602422400
121.42834557874551,30.768580010924566,0.00000000000,2833.383446745939200
121.43879144270602,30.768706199481347,0.00000000000,230.233894155693580
121.13571592767575,30.773724185789341,0.00000000000,0.000000000000000
121.15660564527244,30.774022899686685,683.00000000000,314.819361466951530
121.1670506206159,30.774170995769097,683.00000000000,763.643715388118270
121.17749567307153,30.774318251244647,676.00000000000,316.599535671966580
121.18794080220087,30.774464666091475,0.00000000000,0.000000000000000
121.19838600756545,30.774610240287831,0.00000000000,0.000000000000000
121.21927664524625,30.774898866642793,319.00000000000,105.469822678147810
121.22972207668545,30.775041918758532,319.00000000000,131.895681308334470
121.24016758260575,30.77518413013809,365.00000000000,3466.196701945260400
121.25061316256858,30.775325500760346,365.00000000000,3494.305649187621400
121.26105881613539,30.775466030604299,365.00000000000,2573.404724788575100
121.27150454286752,30.775605719649082,365.00000000000,2215.308775956556900
121.28195034232633,30.775744567873957,365.00000000000,1955.446659048207500
121.29239621407318,30.775882575258294,365.00000000000,1688.600583807108900
121.30284215766943,30.77601974178161,365.00000000000,616.011933976314590
121.31328817267637,30.776156067423528,365.00000000000,744.891478689557970
121.32373425865526,30.776291552163798,365.00000000000,1110.692823725676800
121.33418041516744,30.776426195982303,304.00000000000,2599.731382123148300
121.34462664177411,30.776559998859046,1201.00000000000,5864.170349230122200
121.35507293803656,30.776692960774152,229.00000000000,8645.320263735244200
121.36551930351592,30.776825081707873,242.00000000000,6699.632696935825200
121.37596573777351,30.776956361640593,365.00000000000,3210.881953246405800
121.38641224037043,30.777086800552812,1432.00000000000,0.000000000000000
121.39685881086788,30.77721639842515,0.00000000000,2070.884836081757400
121.40730544882702,30.777345155238361,1431.00000000000,773.143223122901760
121.41775215380892,30.777473070973329,1431.00000000000,908.189982384796740
121.42819892537479,30.777600145611043,0.00000000000,1548.607355274799100
121.43864576308565,30.777726379132631,0.00000000000,3000.492426045727400
121.44909266650261,30.777851771519344,0.00000000000,2340.211604223337400
121.45953963518676,30.777976322752561,0.00000000000,998.549076090521000
121.12509622715602,30.782592255032338,671.00000000000,0.000000000000000
121.13554194190793,30.782742926458866,671.00000000000,2304.033464895628600
121.14598773511771,30.782892757045605,670.00000000000,1147.182763454965000
121.15643360634678,30.783041746770298,675.00000000000,2355.395478419574800
121.16687955515658,30.783189895610828,323.00000000000,2042.514022831716400
121.17732558110846,30.783337203545191,282.00000000000,810.986299306099570
121.18777168376383,30.783483670551515,473.00000000000,876.327336329919260
121.198217862684,30.783629296608044,0.00000000000,0.000000000000000
121.2086641174303,30.783774081693156,399.00000000000,0.000000000000000
121.21911044756411,30.783918025785344,399.00000000000,988.064080786751670
121.22955685264662,30.78406112886324,335.00000000000,910.439673252677270
121.2400033322392,30.784203390905581,214.00000000000,1373.245542429550100
121.25044988590307,30.784344811891238,282.00000000000,1911.320739037488700
121.26089651319941,30.784485391799215,365.00000000000,1559.397693520855700
121.27134321368952,30.784625130608632,365.00000000000,3278.642085276842400
121.28178998693456,30.784764028298731,295.00000000000,1384.022332293825500
121.29223683249569,30.784902084848884,316.00000000000,1779.667055319390300
121.30268374993409,30.78503930023858,365.00000000000,1770.177330365085700
121.31313073881091,30.785175674447451,365.00000000000,1645.086241283773900
121.32357779868725,30.785311207455237,365.00000000000,1716.968816218824900
121.33402492912424,30.785445899241797,322.00000000000,1820.442145495787100
121.34447212968293,30.785579749787136,359.00000000000,4293.532116761170100
121.35491939992444,30.78571275907137,359.00000000000,3784.125037373405100
121.36536673940977,30.785844927074734,365.00000000000,3367.684660451692700
121.3758141477,30.785976253777608,365.00000000000,2319.954259046343400
121.38626162435607,30.786106739160473,365.00000000000,2105.848155974156700
121.39670916893905,30.786236383203953,1432.00000000000,583.043918256069560
121.40715678100992,30.786365185888794,1961.00000000000,3670.334440222490700
121.4176044601296,30.786493147195849,7500.00000000000,2858.525489916050400
121.42805220585905,30.786620267106123,6360.00000000000,2504.448100866523400
121.43850001775917,30.786746545600725,6360.00000000000,4437.220755365124200
121.44894789539093,30.786871982660898,4943.00000000000,3906.239644917074200
121.45939583831522,30.786996578268006,4943.00000000000,3228.549342250477400
121.46984384609286,30.787120332403536,0.00000000000,2732.124675209185200
121.48029191828473,30.787243245049112,0.00000000000,1769.173860122714100
121.12492118911628,30.791610928590341,362.00000000000,1901.236818992824500
121.13536787768226,30.791761653682613,279.00000000000,921.384203906481280
121.14581464473656,30.791911537635766,143.00000000000,3352.483234193729500
121.15626148984045,30.792060580427542,118.00000000000,2107.899930830402800
121.16670841255517,30.792208782035811,365.00000000000,1993.170689575041300
121.17715541244193,30.792356142438553,233.00000000000,1192.563894447068200
121.18760248906193,30.792502661613899,276.00000000000,6307.627959724739400
121.19804964197638,30.792648339540065,624.00000000000,1421.678288054629100
121.2084968707464,30.792793176195428,552.00000000000,1784.417865982957000
121.21894417493317,30.792937171558467,12.00000000000,1327.917601335439700
121.22939155409779,30.7930803256078,340.00000000000,642.890184619575280
121.23983900780138,30.79322263832217,359.00000000000,686.473147070033860
121.250286535605,30.793364109680422,350.00000000000,5657.120597079044300
121.2607341370697,30.793504739661557,365.00000000000,2030.923572213985400
121.27118181175661,30.793644528244688,365.00000000000,1535.582695587563400
121.28162955922667,30.793783475409036,348.00000000000,2518.031264223540300
121.2920773790409,30.793921581133976,336.00000000000,902.026050952387660
121.30252527076034,30.794058845398979,362.00000000000,16.321459507658076
121.31297323394591,30.79419526818366,365.00000000000,0.000000000000000
121.3234212681586,30.794330849467762,365.00000000000,1221.193396862189500
121.33386937295928,30.794465589231141,365.00000000000,6046.214919266876700
121.34431754790897,30.794599487453773,345.00000000000,4808.199149252304800
121.35476579256847,30.794732544115774,343.00000000000,2435.105344758593700
121.36521410649873,30.794864759197374,343.00000000000,1595.476178189491100
121.37566248926056,30.794996132678929,365.00000000000,2644.175742368000100
121.38611094041482,30.795126664540931,365.00000000000,5397.297337875327700
121.39655945952238,30.795256354763978,365.00000000000,3025.912188677132200
121.407008046144,30.795385203328809,294.00000000000,6022.298624986777200
121.41745669984047,30.795513210216278,282.00000000000,5328.893400629843200
121.42790542017258,30.795640375407373,5676.00000000000,1298.804865244618200
121.43835420670111,30.795766698883195,10827.00000000000,1893.576878081889400
121.44880305898677,30.795892180624982,8205.00000000000,3718.148047196931700
121.45925197659029,30.796016820614078,6991.00000000000,4568.942694689311800
121.46970095907238,30.796140618831974,2936.00000000000,4905.776545990606800
121.48015000599372,30.796263575260276,0.00000000000,1716.273130756060900
121.49059911691501,30.796385689880719,0.00000000000,1844.974070669470400
121.5010482913969,30.796506962675146,0.00000000000,408.748813872005430
121.12474607214949,30.80062958869015,365.00000000000,380.249186229071600
121.13519373496824,30.800780367457953,365.00000000000,1143.173434665136500
121.14564147630581,30.800930304787261,365.00000000000,403.190279434829220
121.15608929572326,30.801079400655812,365.00000000000,3041.622593680993300
121.1665371927817,30.801227655041448,345.00000000000,1381.301397163870400
121.17698516704213,30.801375067922148,316.00000000000,1084.791518277548200
121.18743321806562,30.801521639276022,330.00000000000,4065.944945537359700
121.19788134541318,30.801667369081297,230.00000000000,3145.829350296403400
121.20832954864578,30.801812257316321,197.00000000000,2027.088604440315500
121.2187778273244,30.801956303959571,297.00000000000,892.085316103348650
121.22922618101001,30.802099508989652,348.00000000000,1351.768776913876500
121.23967460926349,30.802241872385295,282.00000000000,2125.336271024009900
121.25012311164583,30.802383394125343,279.00000000000,1794.869773807176400
121.26057168771786,30.802524074188778,365.00000000000,4038.628591233600700
121.27102033704051,30.802663912554699,365.00000000000,3920.956838744811200
121.2814690591746,30.802802909202335,340.00000000000,4345.351948226577400
121.29191785368096,30.802941064111025,316.00000000000,2092.462138977744000
121.30236672012043,30.80307837726026,316.00000000000,121.801779910313810
121.31281565805381,30.803214848629629,365.00000000000,0.000000000000000
121.32326466704187,30.803350478198858,365.00000000000,1975.375212475342100
121.3337137466454,30.803485265947806,365.00000000000,457.417005131795920
121.34416289642515,30.803619211856439,2197.00000000000,129.919384920672030
121.35461211594178,30.803752315904852,1432.00000000000,1197.605552539165300
121.36506140475609,30.803884578073284,233.00000000000,2733.620925181986400
121.37551076242872,30.804015998342066,285.00000000000,2446.432589062817000
121.38596018852031,30.804146576691686,305.00000000000,445.954987016529000
121.39640968259162,30.804276313102733,348.00000000000,4745.830426759273000
121.40685924420319,30.804405207555938,168.00000000000,3248.068582921124300
121.4173088729157,30.804533260032141,127.00000000000,3298.276487090018200
121.42775856828975,30.804660470512317,365.00000000000,817.152172094962340
121.4382083298859,30.804786838977577,2769.00000000000,1113.717969248047200
121.44865815726473,30.804912365409127,10917.00000000000,1237.589199692686600
121.45910804998678,30.805037049788318,1962.00000000000,3827.636602294764500
121.46955800761263,30.805160892096627,11918.00000000000,3847.974094674487300
121.48000802970277,30.805283892315657,3653.00000000000,4632.406829364047600
121.49045811581769,30.805406050427116,0.00000000000,1590.742499456914200
121.50090826551792,30.805527366412864,0.00000000000,704.201337056871920
121.51135847836387,30.805647840254863,0.00000000000,948.117153507693620
121.12457087622501,30.809648235329156,327.00000000000,0.000000000000000
121.13501951373543,30.809799067782301,359.00000000000,587.298980889351810
121.14546822979517,30.809949058497519,365.00000000000,1742.442738694463500
121.15591702396513,30.810098207452523,335.00000000000,2574.430675772931900
121.16636589580619,30.810246514625156,365.00000000000,2991.965927877311100
121.1768148448793,30.8103939799934,352.00000000000,1209.702294443735400
121.18726387074526,30.810540603535337,365.00000000000,1008.448955120209500
121.19771297296491,30.810686385229186,365.00000000000,1025.423112458867100
121.20816215109912,30.810831325053289,365.00000000000,822.493151375179650
121.21861140470864,30.810975422986115,365.00000000000,178.805905264587860
121.22906073335427,30.811118679006256,365.00000000000,2245.706912064209500
121.23951013659679,30.811261093092423,365.00000000000,1397.178074443435000
121.24995961399692,30.811402665223458,361.00000000000,262.141585955593940
121.26040916511542,30.81154339537834,256.00000000000,1753.728831202316500
121.27085878951296,30.811683283536144,247.00000000000,2077.441669900469600
121.28130848675022,30.811822329676097,112.00000000000,3293.854972677931500
121.29175825638789,30.81196053377753,330.00000000000,2666.842254164962000
121.30220809798662,30.812097895819917,365.00000000000,1483.412944109893900
121.31265801110702,30.812234415782839,365.00000000000,347.816973318048550
121.32310799530974,30.812370093646024,365.00000000000,2737.996699841570700
121.33355805015532,30.812504929389306,4872.00000000000,1382.028795026490100
121.34400817520437,30.81263892299264,3291.00000000000,1275.654894116538800
121.35445837001747,30.812772074436129,2263.00000000000,2557.244164870339300
121.3649086341551,30.812904383699983,329.00000000000,3406.624191941301900
121.37535896717785,30.813035850764539,343.00000000000,2161.120901627452000
121.38580936864616,30.813166475610267,287.00000000000,2181.017509244383700
121.39625983812056,30.813296258217751,247.00000000000,1284.034473904680700
121.40671037516148,30.8134251985677,346.00000000000,2472.633808145774300
121.41716097932942,30.813553296640968,332.00000000000,2358.757298967337200
121.42761165018479,30.813680552418507,365.00000000000,2815.216131122404500
121.43806238728797,30.813806965881408,488.00000000000,1145.277213551261400
121.44851319019944,30.813932537010896,421.00000000000,1790.487338077732600
121.45896405847951,30.814057265788289,412.00000000000,6358.519186597994100
121.46941499168861,30.814181152195065,3467.00000000000,2472.614496594213500
121.47986598938701,30.814304196212813,2079.00000000000,3304.842617840915400
121.49031705113511,30.814426397823237,0.00000000000,2907.787161060616700
121.50076817649318,30.814547757008189,0.00000000000,1408.391250460458200
121.51121936502156,30.814668273749625,0.00000000000,4311.822264958475900
121.52167061628052,30.814787948029633,0.00000000000,1781.137347407771400
121.54257330523122,30.815024769134343,0.00000000000,0.000000000000000
121.55302474204342,30.815141915923856,0.00000000000,0.000000000000000
121.56347623982718,30.815258220181537,0.00000000000,0.000000000000000
121.03035269609994,30.81727100522648,0.00000000000,282.809347824068540
121.04080158175979,30.817429468687774,0.00000000000,99.213407283356929
121.12439560131216,30.818666868504771,365.00000000000,448.672668473210140
121.13484521395331,30.818817754653054,365.00000000000,268.914665758094540
121.14529490517427,30.818967798763921,365.00000000000,356.673568322999640
121.15574467453584,30.81911700081508,365.00000000000,1684.965175967725400
121.16619452159871,30.81926536078436,365.00000000000,773.453153731519140
121.1766444459236,30.819412878649725,365.00000000000,565.845687054604130
121.18709444707116,30.819559554389258,324.00000000000,1159.636122697308300
121.19754452460214,30.819705387981159,365.00000000000,1004.975730434561500
121.20799467807713,30.819850379403764,365.00000000000,2505.000399979242000
121.21844490705676,30.819994528635526,365.00000000000,1684.948066809781700
121.22889521110169,30.820137835655036,365.00000000000,3168.735106085064200
121.23934558977248,30.820280300440995,365.00000000000,2036.134140855543400
121.24979604262971,30.820421922972226,365.00000000000,1926.866956128235400
121.26024656923391,30.820562703227701,364.00000000000,1422.479734187578300
121.27069716914566,30.820702641186486,223.00000000000,2475.305848595810900
121.28114784192543,30.820841736827795,334.00000000000,974.879690903823760
121.29159858713378,30.820979990130962,334.00000000000,0.000000000000000
121.30204940433111,30.821117401075433,365.00000000000,0.000000000000000
121.31250029307793,30.821253969640786,365.00000000000,293.345727281792220
121.32295125293469,30.82138969580674,365.00000000000,2209.740875971009700
121.33340228346175,30.821524579553124,377.00000000000,2015.185997248333300
121.34385338421959,30.821658620859878,166.00000000000,1403.751547042998000
121.35430455476856,30.821791819707101,270.00000000000,2992.257714964559000
121.36475579466905,30.821924176074983,365.00000000000,2407.164953804517200
121.37520710348137,30.822055689943859,365.00000000000,1822.482582325581000
121.38565848076588,30.822186361294182,365.00000000000,1641.189560729765600
121.39610992608293,30.822316190106545,365.00000000000,2375.337250296317500
121.40656143899277,30.822445176361633,365.00000000000,2023.940968791399900
121.4170130190557,30.822573320040295,365.00000000000,3693.086702492657000
121.42746466583198,30.82270062112347,477.00000000000,599.286020336000550
121.43791637888182,30.822827079592241,283.00000000000,1480.125022693655000
121.44836815776553,30.822952695427819,487.00000000000,251.523289192755870
121.45882000204325,30.823077468611537,423.00000000000,188.537201060861090
121.4692719112752,30.823201399124837,488.00000000000,2810.009720053095900
121.47972388502158,30.823324486949307,488.00000000000,1587.965577554861500
121.4901759228425,30.823446732066653,284.00000000000,1368.495814506539100
121.50062802429818,30.823568134458696,136.00000000000,1508.677001412371300
121.51108018894868,30.823688694107403,16.00000000000,7142.168760677956000
121.52153241635415,30.82380841099485,16.00000000000,9779.608416488998000
121.53198470607467,30.823927285103235,16.00000000000,3651.970993982445600
121.54243705767031,30.824045316414892,0.00000000000,3986.291390160966300
121.55288947070117,30.824162504912284,0.00000000000,2744.504593924628400
121.56334194472728,30.824278850577983,0.00000000000,1122.598257371617800
121.57379447930869,30.824394353394695,0.00000000000,1596.438051242827400
121.58424707400538,30.824509013345253,0.00000000000,1032.253915868759600
121.59469972837735,30.824622830412611,0.00000000000,957.211622284429950
121.60515244198464,30.824735804579849,0.00000000000,0.000000000000000
120.98836995407763,30.825646627834129,460.00000000000,750.295127558015680
120.99881948037616,30.825808515981482,0.00000000000,0.000000000000000
121.01971878549692,30.82612976614525,547.00000000000,0.000000000000000
121.0301685634408,30.826289128113956,547.00000000000,79.931196863223093
121.0406184243881,30.826447647975588,0.00000000000,0.000000000000000
121.13467083559135,30.827836428067631,335.00000000000,346.087975462587000
121.14512150241282,30.827986525583906,335.00000000000,0.000000000000000
121.15557224740525,30.828135780740919,365.00000000000,718.967171454045460
121.16602307012919,30.828284193516492,305.00000000000,1978.052202155531600
121.17647397014515,30.82843176388857,361.00000000000,2823.147293496035200
121.18692494701371,30.828578491835234,365.00000000000,2398.195005751540500
121.19737600029531,30.828724377334673,365.00000000000,543.563444867695010
121.20782712955045,30.828869420365208,365.00000000000,402.068644110810790
121.21827833433963,30.82901362090529,365.00000000000,1169.329964897544600
121.22872961422323,30.829156978933486,258.00000000000,5992.453914540785300
121.23918096876172,30.82929949442849,305.00000000000,3440.932898480364200
121.24963239751548,30.829441167369133,365.00000000000,1845.872329792208100
121.26008390004488,30.829581997734348,353.00000000000,918.085395535958360
121.27053547591031,30.82972198550322,359.00000000000,1080.140358962032200
121.28098712467212,30.82986113065493,365.00000000000,225.502356364593250
121.29143884589062,30.829999433168812,365.00000000000,0.000000000000000
121.3018906391261,30.830136893024306,365.00000000000,429.062096358710160
121.31234250393889,30.830273510200978,365.00000000000,0.000000000000000
121.32279443988928,30.830409284678527,365.00000000000,63.068979019025619
121.33324644653743,30.830544216436781,365.00000000000,965.437397145372300
121.34369852344365,30.830678305455681,362.00000000000,2169.668204489805200
121.35415067016817,30.830811551715289,345.00000000000,0.000000000000000
121.36460288627111,30.830943955195814,365.00000000000,2418.627438412228500
121.37505517131274,30.831075515877565,365.00000000000,409.513254375444490
121.38550752485315,30.831206233740993,365.00000000000,2336.221612171498200
121.39595994645252,30.831336108766674,365.00000000000,267.232996103158030
121.40641243567097,30.83146514093529,488.00000000000,1227.931944289781100
121.41686499206861,30.83159333022768,473.00000000000,2500.625253447070900
121.42731761520557,30.831720676624769,460.00000000000,3480.424113180861700
121.43777030464183,30.831847180107641,245.00000000000,1585.752821537727200
121.44822305993755,30.831972840657492,345.00000000000,79.899445841339286
121.45867588065275,30.832097658255638,140.00000000000,452.358671107857620
121.46912876634741,30.83222163288352,140.00000000000,6589.606852717061900
121.47958171658156,30.832344764522723,391.00000000000,3073.624269366959200
121.49003473091518,30.832467053154936,488.00000000000,3194.684688438290300
121.5004878089083,30.832588498761979,426.00000000000,14933.721205435600000
121.51094095012081,30.832709101325797,441.00000000000,4308.428266507641600
121.5213941541127,30.832828860828467,314.00000000000,6673.099039576332000
121.53184742044385,30.83294777725218,170.00000000000,537.112888655511140
121.54230074867424,30.83306585057926,8.00000000000,1408.391801747060500
121.55275413836367,30.833183080792157,0.00000000000,2064.268382674456500
121.56320758907209,30.833299467873438,0.00000000000,2136.092834166472100
121.57366110035935,30.833415011805801,0.00000000000,1542.586772021043300
121.58411467178526,30.833529712572069,0.00000000000,1012.879924471976700
121.59456830290968,30.833643570155189,0.00000000000,1101.003958495472000
121.60502199329244,30.833756584538232,0.00000000000,2061.188262290897000
121.6154757424933,30.833868755704405,0.00000000000,1560.279705616418800
121.6259295500721,30.833980083637012,0.00000000000,0.000000000000000
120.98818183583282,30.83466450852486,173.00000000000,1097.439481051320600
120.99863233772793,30.834826454280734,462.00000000000,2375.362513274315000
121.00908292397675,30.834987557701488,468.00000000000,705.245664128380210
121.01953359413997,30.835147818763193,239.00000000000,424.523505044582980
121.02998434777822,30.83530723744202,465.00000000000,621.746611090106850
121.04043518445219,30.835465813714304,658.00000000000,785.727908688006660
121.05088610372246,30.835623547556473,658.00000000000,350.261993926015350
121.06133710514965,30.835780438945083,0.00000000000,0.000000000000000
121.11359332925856,30.836552258273311,633.00000000000,397.358158697581640
121.12404481439854,30.836704094455424,633.00000000000,424.502923060920520
121.13449637861902,30.83685508802342,250.00000000000,2640.801674913547700
121.14494802148042,30.837005238954863,330.00000000000,1833.504954394037900
121.15539974254315,30.837154547227431,362.00000000000,2261.292859006550800
121.1658515413676,30.837303012818946,217.00000000000,3024.523995517130100
121.17630341751416,30.837450635707338,304.00000000000,2485.073874095523500
121.18675537054315,30.837597415870672,1582.00000000000,3288.553592504366400
121.19720740001495,30.837743353287138,1447.00000000000,1342.090827817272400
121.2076595054898,30.837888447935033,362.00000000000,2619.297601417346900
121.21811168652802,30.838032699792805,268.00000000000,3961.577751050658700
121.2285639426899,30.838176108839011,236.00000000000,4731.629617394766700
121.23901627353568,30.838318675052342,362.00000000000,4687.387562704816400
121.24946867862559,30.838460398411598,314.00000000000,1346.637453226874600
121.25992115751983,30.838601278895727,365.00000000000,740.699868289198430
121.2703737097786,30.838741316483784,365.00000000000,2646.697866208030500
121.2808263349621,30.838880511154954,354.00000000000,2127.502372246684400
121.29127903263046,30.839018862888544,359.00000000000,0.000000000000000
121.30173180234384,30.839156371664004,365.00000000000,723.683677223592440
121.31218464366233,30.839293037460877,312.00000000000,348.517255180520690
